chaoxiang,danjia,diqu,diqu1,diqu2,diqu3,jianjie,l1,l2,l3,l4,l5,l6,louceng,square,time,zongjia,
南北,7645元/㎡,碧桂园凤雅苑,源城,源城城区,东环西路,碧桂园凤雅苑 满二 住房 南北通透 电梯房 89平 楼层好,3,室,2,厅,2,卫,中层(共26层),90㎡,2018年建造,68.8,
南,6948元/㎡,龙光玖云台,东源,东源城区,东源大道,单价6字头精装修，送车位，送3年物业费，龙光玖云薹,3,室,2,厅,2,卫,中层(共29层),95㎡,2020年建造,66,
南北,4062元/㎡,吉祥佳居,东源,东源城区,创业路,首期5万 98平方 楼层任选 蝴蝶居 全新毛坯 三房二卫,3,室,2,厅,2,卫,高层(共6层),98㎡,2021年建造,39.8,
东,6295元/㎡,润泽居,源城,源城城区,兴源东路68号,广晟万隆商圈 兴源路润泽居电梯3房95平方精装售59.8万,3,室,2,厅,2,卫,中层(共9层),95㎡,2009年建造,59.8,
南北,7488元/㎡,万绿春天,东源,东源城区,越王大道,万绿春天五房两厅三卫207平方拎包入住南北通透，售价155万,5,室,2,厅,3,卫,中层(共32层),207㎡,2019年建造,155,
南北,8297元/㎡,源江豪庭,东源,东源城区,越王大道,满五 135平 5室2厅 源江豪庭 南北通透 精装修 采光好,5,室,2,厅,2,卫,中层(共26层),135㎡,2016年建造,112,
南,7932元/㎡,雅居乐君悦,源城,源城城区,文昌路,楼，王！雅居乐君悦，花园中间，174平方大四房，售138万,5,室,2,厅,4,卫,高层(共30层),174㎡,2018年建造,138,
南北,4893元/㎡,富景小区,源城,源城城区,文明路98号,一次性付款仅需160万 市区整栋住宅，带60平花园，看房方便,6,室,3,厅,3,卫,共4层,327㎡,2000年建造,160,
南北,8612元/㎡,汇景外滩8号,源城,源城城区,纬十五路,外滩8号 前排全江景 南北通透大阳台！,5,室,2,厅,2,卫,低层(共21层),180㎡,2017年建造,155,
南,8889元/㎡,雅居乐花园,源城,源城城区,越王大道247号,雅居乐花园3室1厅1卫诚心出售高性价比高性价比价格可谈,3,室,1,厅,1,卫,低层(共12层),90㎡,,80,
南,2445元/㎡,万绿商业广场,源城,源城城区,兴业大道北130号,万绿商业广场3室1厅1卫,3,室,1,厅,1,卫,高层(共7层),90㎡,2000年建造,22,
南北,6132元/㎡,汇景九里湾,东源,东源城区,东源大道,图片视频为实际交付标准 看江景 万达广场商圈,3,室,2,厅,1,卫,高层(共23层),89.7㎡,2020年建造,55,
南北,5838元/㎡,鸿运源壹号公馆,东源,东源城区,东源大道,满二 住房 南北通透 135平 5室2厅 鸿运源壹号公馆,5,室,2,厅,2,卫,中层(共28层),135㎡,2018年建造,78.8,
东,8261元/㎡,雅居乐花园新地,源城,源城城区,文昌路,雅居乐花园新地3室2厅1卫 价格可谈,3,室,2,厅,1,卫,高层(共33层),92㎡,,76,
南,3164元/㎡,滨江花园,东源,东源城区,"仙塘大道,近建设二路",一口价39.8包过户费。 一次性可以更加优惠,3,室,2,厅,2,卫,高层(共7层),125.8㎡,,39.8,
南北,8757元/㎡,宝晟城,东源,东源城区,行政大道12号,宝晟城3室1厅1卫,3,室,1,厅,1,卫,低层(共11层),82㎡,,71.8,
南,5740元/㎡,宝豪御龙湾一期,源城,源城城区,滨江大道北288号,宝豪御龙湾一期3室2厅2卫,3,室,2,厅,2,卫,中层(共28层),146㎡,,83.8,
东北,7222元/㎡,雅居乐花园新地,源城,源城城区,文昌路,雅居乐花园新地3室2厅1卫 随时看房 实收66万，首付好可谈,3,室,2,厅,1,卫,中层(共32层),91.4㎡,,66,
南,5864元/㎡,润宏居,源城,源城城区,旺源路63号,润宏居3室2厅2卫,3,室,2,厅,2,卫,中层(共10层),124.5㎡,,73,
东南,2778元/㎡,中东半岛,龙川,龙川城区,老隆大道,中东半岛附近3室1厅1卫 中层,3,室,2,厅,1,卫,中层(共8层),90㎡,,25,
南北,1667元/㎡,东山小区,和平县,和平城区,东山路,城南市场内复式3室2厅2卫，南北通透，高性价比，价格可谈,3,室,2,厅,2,卫,高层(共8层),120㎡,,20,
南,3279元/㎡,广晟学府花园,源城,源城城区,"职院南路,近东环路",广晟学府花园3室2厅2卫,3,室,2,厅,2,卫,高层(共7层),122㎡,,40,
南北,6066元/㎡,新河湾,东源,东源城区,河源大道,东江湾畔新河湾4房2厅2卫153平方带200平方私家平台出售,5,室,2,厅,2,卫,低层(共18层),153㎡,2018年建造,92.8,
南,4667元/㎡,金沟湾,源城,源城城区,站前路,哇塞好靓 金沟湾整栋 四面脱水 2018年新装修 可以停车,5,室,2,厅,2,卫,共3层,120㎡,2000年建造,56,
东南,5500元/㎡,城中城花园,源城,源城城区,县前街36号,上城整栋四层 带两卡店面 整栋租金三千多 仅限一次性付款,7,室,4,厅,3,卫,共4层,120㎡,1997年建造,66,
南北,5742元/㎡,雅香苑,龙川,龙川城区,登峰路576号,出售雅香苑旁电梯五房两厅两卫，79.8万。,5,室,2,厅,2,卫,中层(共10层),139㎡,2015年建造,79.8,
南,3850元/㎡,万绿雅园,源城,源城城区,万绿湖大道,黄子洞市场旁，首 付7万起，实用三房户户朝南，仅售35.8万,3,室,2,厅,2,卫,共5层,93㎡,2019年建造,35.8,
南北,3500元/㎡,民兴楼,源城,源城城区,上城环城西路93-8号,便宜~~装修3房只要28万 还包过户 光线充足 三面光,3,室,2,厅,1,卫,低层(共6层),80㎡,1992年建造,28,
西南,8768元/㎡,十里东岸,紫金,紫金城区,迎客大道,十里东岸可以养鱼种花种菜带娃很实用带平台 146平米朝南4房,4,室,2,厅,2,卫,低层(共12层),146㎡,2016年建造,128,
南北,11467元/㎡,十里东岸(别墅),紫金,紫金城区,迎客大道,忍痛割爱十里东岸联排边位别墅4室2厅三面采光C字型花园,4,室,2,厅,4,卫,共4层,225㎡,2015年建造,258,
南,12245元/㎡,十里东岸,紫金,紫金城区,迎客大道,喜欢平台的看过来 十里东岸带平台看江景 4十1户型可养花种菜,4,室,2,厅,2,卫,低层(共12层),147㎡,2017年建造,180,
西,4375元/㎡,卫星公园,源城,源城城区,"卫星街,环城西路",笋房急售卫星整栋4层框架结构精装2房1厅2卫80平仅售35万,2,室,1,厅,2,卫,共4层,80㎡,2013年建造,35,
东南,7032元/㎡,深业塞纳湾,东源,东源城区,东源大道1号,万达广场旁（塞纳湾）精装三房，东南看别墅，仅售66.8万,3,室,2,厅,1,卫,高层(共33层),95㎡,2015年建造,66.8,
南北,4062元/㎡,吉祥佳居,东源,东源城区,创业路,首期5万 98平方 楼层任选 蝴蝶居 全新毛坯 三房二卫,3,室,2,厅,2,卫,高层(共6层),98㎡,2021年建造,39.8,
南,5740元/㎡,宝豪御龙湾一期,源城,源城城区,滨江大道北288号,宝豪御龙湾一期3室2厅2卫,3,室,2,厅,2,卫,中层(共28层),146㎡,,83.8,
南,8952元/㎡,碧桂园凤凰山,源城,源城城区,东环路,业主急售 碧桂园凤凰山 中高楼层 别墅视野 车位128万,4,室,2,厅,2,卫,低层(共13层),143㎡,2018年建造,128,
东,6397元/㎡,泰华城,龙川,龙川城区,125乡道,泰华城电梯房，四房光线好，生活非常方便。全新毛坯。,4,室,2,厅,2,卫,中层(共15层),154㎡,2015年建造,98.5,
南北,11608元/㎡,十里东岸(别墅),紫金,紫金城区,迎客大道,十里东岸 朝南别墅 三面光 前后花园 260万,4,室,2,厅,3,卫,共3层,224㎡,2014年建造,260,
南,6288元/㎡,万隆公园壹号,源城,源城城区,新风路北28号,万隆公园一号 电梯精装4房 朝南 三面光 急售仅97.8万,4,室,2,厅,2,卫,高层(共9层),155.5㎡,2010年建造,97.8,
东南,7033元/㎡,泰华城,龙川,龙川城区,125乡道,泰华城一线江景房四房两厅三卫主人房送私人阳台看江景尊贵户型,4,室,2,厅,3,卫,中层(共18层),155㎡,2017年建造,109,
南,7958元/㎡,公园国际,源城,源城城区,"新华路,近纬十二路",113万公园国际毛坯4房2厅2卫图书馆客家文化公园142平,4,室,2,厅,2,卫,低层(共15层),142㎡,2015年建造,113,
东北,6181元/㎡,泰华城,龙川,龙川城区,125乡道,泰华城D区四房两厅两卫送超大入户花园配套齐全户型靓,4,室,2,厅,2,卫,中层(共12层),155㎡,2016年建造,95.8,
南北,5976元/㎡,明珠华庭,源城,源城城区,"东堤路,近青云路",可按揭 中央空调 地暖 消毒鞋柜全屋赠送 中空大厅 丽日商圈,5,室,3,厅,2,卫,高层(共18层),281.2㎡,2015年建造,168,
东南,6745元/㎡,怡和苑,龙川,龙川城区,龙川大道南,怡和苑二期四房两厅两卫双阳台坐北朝南阳台看花园视野开阔,4,室,2,厅,2,卫,中层(共13层),145㎡,2017年建造,97.8,
东北,6986元/㎡,怡和苑,龙川,龙川城区,龙川大道南,怡和苑二期精装四房两厅两卫格局好视野开阔阳台看花园拎包入住,4,室,2,厅,2,卫,中层(共17层),140㎡,2017年建造,97.8,
南北,7435元/㎡,翰林苑,源城,源城城区,永福东路,公园西翰林苑毛坯大四房145平方，全民健身广场旁，万隆城商圈,4,室,2,厅,2,卫,低层(共22层),145㎡,2017年建造,107.8,
南,8828元/㎡,客天下,源城,源城城区,龙源大道1号,真别墅才70来万！前后带花园有地下车库两层半精装修76.8万,2,室,2,厅,2,卫,共3层,87㎡,2016年建造,76.8,
南,6513元/㎡,坚基公馆,源城,源城城区,越王大道,坚基商业中心 春天里 精装修公寓 首期一成 18万起,1,室,1,厅,1,卫,中层(共30层),27.6㎡,2021年建造,18,
南北,5190元/㎡,益和花园,源城,源城城区,沿江东路36号,益和花园江景房大四房可改五房证在手，急售96万,4,室,2,厅,2,卫,中层(共20层),185㎡,2015年建造,96,
南,6833元/㎡,益和花园,源城,源城城区,沿江东路36号,近江边 益和花园 收租 精装复式2房 便宜实惠错过在无,2,室,1,厅,1,卫,低层(共23层),40.7㎡,2006年建造,27.8,
南北,6526元/㎡,万隆公园壹号,源城,源城城区,新风路北28号,万隆壹号 公园旁 豪装4房 满五 业主诚心出售 方便看,4,室,2,厅,2,卫,高层(共9层),165.5㎡,2010年建造,108,
西南,3182元/㎡,卫星公园,源城,源城城区,"卫星街,环城西路",卫星公园附近整栋三层三面采光可进小车门前停车售28万,4,室,2,厅,1,卫,共3层,88㎡,1990年建造,28,
南北,8459元/㎡,碧桂园凤凰湾,源城,源城城区,东环路,笋过笋干，独梯独户精装房，南北通透，阳台朝花园，居家安静,4,室,2,厅,2,卫,低层(共18层),144㎡,2016年建造,121.8,
南北,3881元/㎡,顺和名苑,源城,源城城区,力王大道2号,顺和名苑 精装修2房 享受龙光城配套 仅售26万 笋！,2,室,2,厅,1,卫,低层(共7层),67㎡,2014年建造,26,
南,4648元/㎡,丰源新村,源城,源城城区,东一路,笋笋 丰源新村整栋框架结构 毛坯2层170平方，仅售79万！,4,室,2,厅,3,卫,共2层,170㎡,2018年建造,79,
南北,5950元/㎡,鸿运源壹号公馆,东源,东源城区,东源大道,单价5字头万达商圈壹号公馆大4房158平双主卧中间楼层南北通,4,室,2,厅,3,卫,低层(共19层),158㎡,2017年建造,94,
东,3414元/㎡,南方家园,和平县,和平城区,东山路213号,南方家园附近2房2厅仅售9.8万,2,室,2,厅,1,卫,共5层,58㎡,1995年建造,19.8,
南,9000元/㎡,坚基公馆,源城,源城城区,越王大道,坚基CBD商业中心 首期2万起 精装修一房一厨一卫售18万,1,室,0,厅,1,卫,中层(共24层),20㎡,2019年建造,18,
南,8087元/㎡,泰和龙岸,源城,源城城区,"沿江西路,近纬十五路",全江景！天和城旁，泰和龙岸，209平大五房，一口价169万,5,室,2,厅,4,卫,高层(共30层),209㎡,2018年建造,169,
南北,7914元/㎡,坚基公馆,源城,源城城区,越王大道,商业中心 坚基公馆 精装公寓 可迁户 32万,1,室,0,厅,1,卫,高层(共24层),41.7㎡,2016年建造,33,
南,6689元/㎡,骏景花园(源城),源城,源城城区,中山大道78号,骏景花园(源城) 4室2厅2卫，一梯两户，诚心出售，好楼层。,4,室,2,厅,2,卫,中层(共9层),154㎡,,103,
南,6141元/㎡,源江豪庭,东源,东源城区,越王大道,在阳台看万达 源江豪庭 285平大复式 多代同堂 互不干扰,7,室,4,厅,4,卫,高层(共29层),285㎡,2015年建造,175,
南,8216元/㎡,十里东岸,紫金,紫金城区,迎客大道,十里东岸4室2厅2卫高性价比价格可谈,4,室,2,厅,2,卫,低层(共13层),146.1㎡,,120,
南,5366元/㎡,滨江花园,东源,东源城区,"仙塘大道,近建设二路",滨江花园4室1厅1卫,4,室,1,厅,2,卫,低层(共15层),147㎡,,78.88,
南,6144元/㎡,宝田花园,源城,源城城区,"宝源西路,近庄田路",低首付宝田花园 豪装 4房2卫3阳台 电梯中层 3阳台,4,室,2,厅,2,卫,中层(共17层),125㎡,2015年建造,76.8,
南,4409元/㎡,江景华庭,源城,源城城区,沿江西路3号,江景现房！4408元单价江景华庭毛坯5房181方79.8万,5,室,2,厅,2,卫,低层(共15层),181㎡,2010年建造,79.8,
南北,7575元/㎡,华达新城,源城,源城城区,"永和东路,近越王大道",单价7字头送车位万隆旁深河华达新城4房174平方南北通中楼层,4,室,2,厅,3,卫,中层(共18层),174㎡,2013年建造,131.8,
南北,7582元/㎡,碧桂园凤凰湾,源城,源城城区,东环路,单价7500买凤凰湾大坪层277平大五房 公立,5,室,2,厅,3,卫,中层(共29层),277㎡,2018年建造,210,
南北,7565元/㎡,碧桂园凤凰山,源城,源城城区,东环路,急售！江东新区碧桂园凤凰山朝南精装修大三房，华师附小就在边上,3,室,2,厅,2,卫,中层(共18层),124㎡,2017年建造,93.8,
东南,5249元/㎡,富景小区,源城,源城城区,文明路98号,红星路（ 校对面）门店出售5米宽带独立小院，可以住家，,3,室,2,厅,1,卫,共2层,181㎡,2010年建造,95,
南北,8145元/㎡,东江湾名门世家,源城,源城城区,"红星东路,近永康大道",空中别墅 名门世家全江景楼 王 大中空复式415平方五房,5,室,3,厅,5,卫,高层(共27层),415㎡,2017年建造,338,
南,2778元/㎡,朱门亭,源城,源城城区,河源大道南226号,笋房急售 朱门亭整栋3层门口可以停车6房180平 仅售50万,6,室,3,厅,2,卫,共3层,180㎡,1998年建造,50,
东,3149元/㎡,供电局第二生活小区,源城,源城城区,石坪路,包捞整栋 瓷砖上墙 外观很新 停车可以停到家门口 证在手,5,室,2,厅,2,卫,共2层,155㎡,1990年建造,48.8,
东南,3190元/㎡,金雅苑,源城,源城城区,新江二路南四巷,光明整栋 证在手 改好出让 包翻新 外墙保养好 带小院,5,室,2,厅,2,卫,共2层,153㎡,1989年建造,48.8,
南,3794元/㎡,城市花园,源城,源城城区,大桥路3号,卫星 旁整栋框架三层5房2厅3卫,5,室,2,厅,3,卫,共3层,145㎡,1990年建造,55,
南,3000元/㎡,卫星公园,源城,源城城区,"卫星街,环城西路",笋盘！！卫星整栋二层半五房两厅两卫三面光仅售45万。,5,室,2,厅,2,卫,共2层,150㎡,1998年建造,45,
南,3772元/㎡,朱门亭,源城,源城城区,河源大道南226号,朱门亭市场附近整栋四层带有后院门前可停车售52.8万,6,室,2,厅,1,卫,共3层,140㎡,1992年建造,52.8,
南北,3355元/㎡,碧水丽江花园,源城,源城城区,新江一路,资源，石坪路整栋，占地70平方共2层半，小车到门前，亏本,7,室,2,厅,3,卫,共3层,155㎡,1996年建造,52,
南,8078元/㎡,东升路五巷西18号住宅楼,源城,源城城区,东升路五巷西18号,笋盘整栋 东升路整栋 6房2厅3卫 自家门口带小院可以停小车,6,室,2,厅,3,卫,共3层,60.7㎡,2000年建造,49,
南,7087元/㎡,宝豪御龙湾二期,源城,源城城区,新兴路101号,御龙湾二期近高铁全江景房 楼层朝南4房127平 仅售90万,4,室,2,厅,2,卫,高层(共13层),127㎡,2015年建造,90,
南,7728元/㎡,宝豪御龙湾一期,源城,源城城区,滨江大道北288号,笋呀！豪华装修江景房御龙湾一期中高楼层朝南4房2厅2卫景观好,4,室,2,厅,2,卫,高层(共18层),132㎡,2014年建造,102,
东北,8400元/㎡,十里东岸,紫金,紫金城区,迎客大道,距离河源东站仅2公里 十里东岸 南北通透看花园4房7米大阳台,4,室,2,厅,2,卫,中层(共17层),125㎡,2016年建造,105,
南,4125元/㎡,新城花园,龙川,龙川城区,"大地路,近龙川大道",新城花园附近 四房 豪华装修 红本 首付5成 朝南双阳台！,4,室,2,厅,2,卫,高层(共8层),145㎡,2013年建造,59.8,
南,5343元/㎡,怡景云天,源城,源城城区,建设大道东9-109号,10万首付拿下 即住 怡景云天 精装修可改四房 瓷砖上墙,4,室,2,厅,2,卫,高层(共11层),146㎡,2010年建造,78,
南,7977元/㎡,金色领地,源城,源城城区,"建设大道,近文昌路",首付10万买市区 金色领地电梯中楼层复试二房二卫 朝南户型,2,室,1,厅,2,卫,中层(共13层),42㎡,2010年建造,33.5,
东南,4021元/㎡,昌盛花园,龙川,龙川城区,两渡河北路30号,位于两渡河恒峰酒店附近精装四房东南方位保养新格局靓近 市场,4,室,2,厅,1,卫,高层(共8层),99㎡,2009年建造,39.8,
南,6948元/㎡,美的云筑,东源,东源城区,新河大道,美的云筑 东源 美的智能家居精装3房 配套完善 额外优惠,3,室,2,厅,2,卫,低层(共23层),95㎡,2020年建造,66,
南北,5762元/㎡,宝晟城,东源,东源城区,行政大道12号,万达附近现楼宝晟城4房151平方全新毛坯配套齐全仅87万,4,室,2,厅,2,卫,中层(共11层),151㎡,2012年建造,87,
北,5309元/㎡,泰和花园,源城,源城城区,"华达北街,近建设大道",市二中泰和花园四房两厅，162平方电梯房光线超好，售价86万,4,室,2,厅,2,卫,高层(共9层),162㎡,2008年建造,86,
